Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Diversity Spotlight,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Sitata,https://www.crunchbase.com/funding_round/sitata-pre-seed--77d17171,Sitata,https://www.crunchbase.com/organization/sitata,Pre-Seed,113333,USD,113333,2018-02-26,Seed,,,,Yes,Sitata keeps you safe when you travel with real-time health & safety information & by connecting you to someone you trust if you need help.,,"InsurTech, Machine Learning, Public Safety, Risk Management, Travel","Toronto, Ontario, Canada, North America",https://www.sitata.com/,$1M to $10M,113333,USD,113333,Seed,2,Techstars,Techstars,1,1,"449,698"
Pre Seed Round - Lingco Language Labs,https://www.crunchbase.com/funding_round/lingco-language-labs-pre-seed--0bf8e5a2,Lingco Language Labs,https://www.crunchbase.com/organization/lingco-language-labs,Pre-Seed,20000,USD,20000,2018-05-03,Seed,,,,Yes,Adaptive language learning platform for schools,,"Artificial Intelligence (AI), EdTech, Education, Internet, Software","East Lansing, Michigan, United States, North America",http://www.lingco.io/,$1M to $10M,140000,USD,140000,Seed,7,Conquer Accelerator,"Conquer Accelerator, Red Cedar Ventures",2,,"155,895"
Seed Round - Visionairy Health,https://www.crunchbase.com/funding_round/visionairy-health-seed--eefcb520,Visionairy Health,https://www.crunchbase.com/organization/visionairy-health,Seed,100000,USD,100000,2018-08-29,Seed,,,,Yes,"Visionairy Health is a startup in the artificial intelligence, deep learning, healthcare, and medical imaging field.",,"Artificial Intelligence (AI), Health Care, Information Technology, Medical, Software","Allston, Massachusetts, United States, North America",https://www.visionairyhealth.com/,Less than $1M,650000,USD,650000,Seed,2,,,,,"286,461"
Grant - Antiverse,https://www.crunchbase.com/funding_round/antiverse-grant--2818c675,Antiverse,https://www.crunchbase.com/organization/antiverse,Grant,70000,GBP,90727,2018-09-01,,,,,No,Antiverse is dedicated to engineering the future of drug development to change the course of people's lives.,,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Machine Learning","Cardiff, Cardiff, United Kingdom, Europe",http://antiverse.io,$1M to $10M,4260000,GBP,5200674,Seed,8,,,,,"460,816"
Pre Seed Round - Vybe Software,https://www.crunchbase.com/funding_round/vybe-software-pre-seed--bcea1112,Vybe Software,https://www.crunchbase.com/organization/vybe-software,Pre-Seed,50000,USD,50000,2018-11-01,Seed,,,,Yes,Vybe Software is a mobile and web application development company with a focus on AI and machine learning.,,"Machine Learning, Mobile Apps, Software","Austin, Texas, United States, North America",http://vybesoftware.com/,$1M to $10M,705000,USD,705000,M&A,7,,,,,"287,163"
Grant - Unmanned Life,https://www.crunchbase.com/funding_round/unmanned-systems-ltd-grant--4b171a0c,Unmanned Life,https://www.crunchbase.com/organization/unmanned-systems-ltd,Grant,120000,USD,120000,2018-12-20,,,,,No,Unmanned Life is the leading software platform for seamless orchestration of autonomous robotics,,"Artificial Intelligence (AI), Autonomous Vehicles, Drones, Industrial Automation, Machine Learning, Robotics, Software, Telecommunications","London, England, United Kingdom, Europe",http://unmanned.life/,$1M to $10M,4842062,USD,4842062,Seed,9,,,,,"385,092"
Pre Seed Round - Sigma Industrial Precision,https://www.crunchbase.com/funding_round/sigma-industrial-precision-pre-seed--2fcfef70,Sigma Industrial Precision,https://www.crunchbase.com/organization/sigma-industrial-precision,Pre-Seed,15000,EUR,18016,2018-01-01,Seed,,,,Yes,"Experts in smart electrical analysis. Technological solutions for Infrastructures 4.0, to ensure efficient, safe and sustainable processes.",,"Analytics, Building Maintenance, Industrial Automation, Information Services, Information Technology, Infrastructure, Machine Learning, Predictive Analytics, Software","Mataró, Catalonia, Spain, Europe",https://www.sigmaindustrialprecision.com,,256000,EUR,291563,Seed,5,,,,,"288,124"
Seed Round - WNNA,https://www.crunchbase.com/funding_round/wnna-seed--4b4e341e,WNNA,https://www.crunchbase.com/organization/wnna,Seed,33000,USD,33000,2018-04-29,Seed,,,,Yes,AI Powered Personal Shortcut To Daily Life Actions From Around The Web.,,"Artificial Intelligence (AI), Mobile, Personalization, Search Engine, Semantic Search","Al Rawdah, Ar Riyad, Saudi Arabia, Asia",https://wnna.co,,113000,USD,113000,Seed,6,,Flat6Labs,1,,"288,582"
Grant - Behaivior,https://www.crunchbase.com/funding_round/behaivior-grant--8abcf8bd,Behaivior,https://www.crunchbase.com/organization/behaivior,Grant,50000,USD,50000,2018-09-13,,,,,No,"Behaivior is a digital health company democratizing mental health recovery and wellness using AI, behavioral health tech, and wearables.","Middle Eastern / North African Founded, Women Founded, Women Led","Artificial Intelligence (AI), B2B, Health Care, Machine Learning, Mental Health, SaaS, Software, Wearables","Pittsburgh, Pennsylvania, United States, North America",http://www.behaivior.com/,Less than $1M,2178007,USD,2178007,Seed,11,,National Science Foundation,1,,"288,808"
Grant - WSK Medical,https://www.crunchbase.com/funding_round/wsk-medical-grant--1b25b788,WSK Medical,https://www.crunchbase.com/organization/wsk-medical,Grant,100000,EUR,115609,2018-09-09,,,,,No,First AI solution on the market for real-time detection and classification of throat cancer.,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Medical Device, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",http://www.wskmedical.org,$1M to $10M,3001500,EUR,3353658,Seed,15,,,,,"289,260"
Seed Round - infoMicroFin,https://www.crunchbase.com/funding_round/infomicrofin-seed--6177eceb,infoMicroFin,https://www.crunchbase.com/organization/infomicrofin,Seed,1500000,INR,21756,2018-07-19,Seed,,,,Yes,infoMicroFin is a SaaS Banking Platform that delivers digital finance solutions for any financial Institution.,,"Artificial Intelligence (AI), Financial Services, FinTech, Information Technology, Internet, Robotics, SaaS","Chennai, Tamil Nadu, India, Asia",https://infomicrofin.com/,Less than $1M,4500000,INR,67824,Seed,2,,,,,"370,173"
Seed Round - Lawyaw,https://www.crunchbase.com/funding_round/lawyaw-seed--cbd26559,Lawyaw,https://www.crunchbase.com/organization/lawyaw,Seed,120000,USD,120000,2018-01-04,Seed,,,,Yes,Lawyaw is a computational linguistics company building tools for lawyers.,,"Analytics, Apps, Artificial Intelligence (AI), Document Management, E-Signature, Legal, Legal Tech, Machine Learning, Natural Language Processing, Software","San Francisco, California, United States, North America",https://www.lawyaw.com,Less than $1M,120000,USD,120000,M&A,3,Y Combinator,"MAGIC Fund, Y Combinator",2,,"370,266"
Pre Seed Round - Top Ten Reviews AI,https://www.crunchbase.com/funding_round/top-ten-reviews-ai-pre-seed--7eaf56a3,Top Ten Reviews AI,https://www.crunchbase.com/organization/top-ten-reviews-ai,Pre-Seed,50000,USD,50000,2018-12-28,Seed,50000,USD,50000,Yes,Smart AI Help People Choose the Perfect Product,,"Artificial Intelligence (AI), Business Intelligence, Consumer Research, Information Technology, Machine Learning, Product Research, Software","Santa Clara, California, United States, North America",https://www.toptenreviews.ai,,350000,USD,350000,Seed,3,Thao Le,Thao Le,1,,"473,260"
Angel Round - Traffk LLC,https://www.crunchbase.com/funding_round/traffk-llc-angel--1394dba5,Traffk LLC,https://www.crunchbase.com/organization/traffk-llc,Angel,100000,USD,100000,2018-01-01,Seed,,,,Yes,Traffk modernizes the insurance underwriting process.,,"Analytics, Artificial Intelligence (AI), Information Technology, Insurance, SaaS, Software","Los Angeles, California, United States, North America",https://www.traffk.com/,Less than $1M,100000,USD,100000,Seed,1,,CAV Angels,1,,"475,093"
Seed Round - Skilancer Solar,https://www.crunchbase.com/funding_round/skilancer-seed--b42cb7a0,Skilancer Solar,https://www.crunchbase.com/organization/skilancer,Seed,2500000,INR,34444,2018-09-10,Seed,,,,Yes,"Skilancer is a centrally controlled, self-powered, robot for automatic cleaning of solar panels with elements of Artificial Intelligence.",,"Artificial Intelligence (AI), CleanTech, Solar","Noida, Uttar Pradesh, India, Asia",https://www.skilancersolar.com/,$1M to $10M,697788,USD,697788,Early Stage Venture,8,Dhianu Das,Dhianu Das,1,,"475,467"
Pre Seed Round - Hannah Systems,https://www.crunchbase.com/funding_round/hannah-systems-pre-seed--223d71e1,Hannah Systems,https://www.crunchbase.com/organization/hannah-systems,Pre-Seed,100000,USD,100000,2018-10-23,Seed,,,,Yes,Partnering with cities to deliver the next generation of open and ethically managed traffic data.,Women Founded,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Developer APIs, Developer Platform, Information Services, Machine Learning, SaaS, Software","San Francisco, California, United States, North America",https://www.hannahsystems.com/,$1M to $10M,200000,USD,200000,Seed,2,,,,,"621,526"
Pre Seed Round - Senti AI,https://www.crunchbase.com/funding_round/senti-ai-pre-seed--010208e8,Senti AI,https://www.crunchbase.com/organization/senti-ai,Pre-Seed,100000,USD,100000,2018-03-01,Seed,,,,Yes,The pioneering Artificial Intelligence company in the Philippines,,"Artificial Intelligence (AI), Big Data, Machine Learning, Software","Makati, Manila, Philippines, Asia",https://www.senti.ai,$1M to $10M,100000,USD,100000,Seed,1,,DOST PCIEERD - Startup Grant,1,,"565,351"
Seed Round - IdealSeat,https://www.crunchbase.com/funding_round/idealseat-seed--e02c9e23,IdealSeat,https://www.crunchbase.com/organization/idealseat,Seed,100000,USD,100000,2018-01-01,Seed,7500000,USD,7500000,Yes,IdealSeat is an Experience Recommendation Engine that helps sports and entertainment companies increase conversion rates and fan loyalty.,,"Artificial Intelligence (AI), Machine Learning, Software, Sports, Ticketing","Port Townsend, Washington, United States, North America",http://idealseat.com,$1M to $10M,1008580,USD,1008580,M&A,4,Stadia Ventures,Stadia Ventures,1,,"477,038"
Seed Round - Shelf Engine,https://www.crunchbase.com/funding_round/shelf-engine-seed--8c8d9286,Shelf Engine,https://www.crunchbase.com/organization/shelf-engine,Seed,120000,USD,120000,2018-08-04,Seed,,,,Yes,Shelf Engine is a provider of an automated prediction engine that predicts the perfect amount of perishable goods to order.,,"Grocery, Machine Learning, Predictive Analytics, Sales Automation, Software, Waste Management","Seattle, Washington, United States, North America",http://www.shelfengine.com,$10M to $50M,58220000,USD,58220000,Early Stage Venture,6,,"Quiet Capital, Y Combinator",2,,"477,557"
Pre Seed Round - Jabord,https://www.crunchbase.com/funding_round/jabord-inc-pre-seed--9525e1a8,Jabord,https://www.crunchbase.com/organization/jabord-inc,Pre-Seed,100000,USD,100000,2018-03-01,Seed,,,,Yes,Jabord is an internet company that provides smart tools for candidates and companies to better represent themselves and find each other.,,"Artificial Intelligence (AI), Internet, Recruiting, SaaS","New York, New York, United States, North America",http://www.jabord.com,$1M to $10M,1850000,USD,1850000,Seed,4,,,,,"623,519"
Grant - Logmind,https://www.crunchbase.com/funding_round/logmind-grant--1ce0fd3c,Logmind,https://www.crunchbase.com/organization/logmind,Grant,20000,CHF,20063,2018-10-24,,,,,No,Logmind is an AI-accelerated log data analytics platform for the visibility and automated insights into unstructured log data.,,"Analytics, Apps, Artificial Intelligence (AI), Big Data, DevOps, Information Technology, Machine Learning, Productivity Tools, Software","Lausanne, Vaud, Switzerland, Europe",https://www.logmind.com,Less than $1M,280000,CHF,297726,Seed,7,Foundation for Technological Innovation (FIT),Foundation for Technological Innovation (FIT),1,,"597,961"
Seed Round - Tembo café,https://www.crunchbase.com/funding_round/tembo-café-seed--bcdec77c,Tembo café,https://www.crunchbase.com/organization/tembo-café,Seed,15000,EUR,17468,2018-07-18,Seed,,,,Yes,Tembo is a coffee house franchise with a machine learning driven coffee ordering app.,,"Apps, B2B, B2C, Coffee, E-Commerce, Franchise, Machine Learning, Mobile Apps, PaaS, Social Entrepreneurship","Cluj, Cluj, Romania, Europe",http://www.tembo.cafe,$10M to $50M,15000,EUR,17468,Seed,1,,European Union,1,,"231,357"
Pre Seed Round - Auquan,https://www.crunchbase.com/funding_round/auquan-pre-seed--1a1ff505,Auquan,https://www.crunchbase.com/organization/auquan,Pre-Seed,120000,USD,120000,2018-07-16,Seed,,,,Yes,Transforming investment research using knowledge graphs and NLP,,"Analytics, Artificial Intelligence (AI), Big Data, Finance, Financial Services, FinTech, Machine Learning, Software","London, England, United Kingdom, Europe",http://auquan.com/,$1M to $10M,4720000,USD,4720000,Seed,5,Techstars,Techstars,1,,"598,891"
Pre Seed Round - TRYON Technology,https://www.crunchbase.com/funding_round/tryon-technology-pre-seed--e34c2ed7,TRYON Technology,https://www.crunchbase.com/organization/tryon-technology,Pre-Seed,130000,CAD,100699,2018-09-20,Seed,2000000,USD,2000000,Yes,We use artificial intelligence to create new E-Commerce tool that can change the way people buy jewelry online.,,"Artificial Intelligence (AI), Augmented Reality, E-Commerce, Jewelry, Retail Technology, Software","Toronto, Ontario, Canada, North America",https://tryon.technology,Less than $1M,200699,USD,200699,Seed,3,,"Next AI, NEXT Canada",2,,"599,866"
Seed Round - Trapica,https://www.crunchbase.com/funding_round/trapica-labs-seed--2ccaa333,Trapica,https://www.crunchbase.com/organization/trapica-labs,Seed,70000,USD,70000,2018-07-16,Seed,,,,Yes,Trapica is a marketing cloud platform for marketers - imagine Salesforce but for marketing teams.,,"Advertising, Analytics, Artificial Intelligence (AI), DSP, Market Research, Marketing, Publishing, Retail, Retail Technology, Social Media Marketing","New York, New York, United States, North America",http://www.trapica.com,$10M to $50M,70000,USD,70000,Seed,1,Techstars,Techstars,1,,"524,270"
Convertible Note - Bynsy,https://www.crunchbase.com/funding_round/bynsy-convertible-note--051d2b15,Bynsy,https://www.crunchbase.com/organization/bynsy,Convertible Note,10000,USD,10000,2018-06-05,,,,,No,Visual way to understand your home buyers.,,"Computer Vision, Natural Language Processing, Real Estate","Pittsburgh, Pennsylvania, United States, North America",https://bynsy.com/,,270000,USD,270000,Seed,3,,Idea Foundry,1,,"443,097"
Pre Seed Round - OutSize,https://www.crunchbase.com/funding_round/outsize-pre-seed--63d0a271,OutSize,https://www.crunchbase.com/organization/outsize,Pre-Seed,1000,USD,1000,2018-05-14,Seed,800000,USD,800000,Yes,An online apparel platform specializing in accurate consumer sizing.,Women Founded,"Apparel, E-Commerce, Fashion, Machine Learning, Retail, Retail Technology, Shopping","Escondido, California, United States, North America",http://outsize.net/,,1000,USD,1000,Seed,1,,,,,"366,261"
Pre Seed Round - Reviewr | Customer Review Intelligence,https://www.crunchbase.com/funding_round/reviewr-pre-seed--c06e1106,Reviewr | Customer Review Intelligence,https://www.crunchbase.com/organization/reviewr,Pre-Seed,100000,USD,100000,2018-04-05,Seed,890000,USD,890000,Yes,SaaS - Online Reviews Management Plattform and Big Data company focus on online reputation data for companies.,,"Big Data, Information Services, Information Technology, Intelligent Systems, Product Research, SaaS, Software","Florianópolis, Santa Catarina, Brazil, South America",http://www.reviewr.me/,,250000,USD,250000,Seed,3,,,,,"526,549"
Pre Seed Round - Flow.ai,https://www.crunchbase.com/funding_round/flow-ai-2-pre-seed--69ac31a1,Flow.ai,https://www.crunchbase.com/organization/flow-ai-2,Pre-Seed,20000,USD,20000,2018-01-22,Seed,,,,Yes,"Flow.ai is an easy to use complete toolbox to create Chatbots, AI assistants, Customer service or conversational commerce solutions.",,"Artificial Intelligence (AI), Chatbot, Customer Service, Marketing Automation, Social Media, Software, UX Design","Tilburg, Noord-Brabant, The Netherlands, Europe",https://flow.ai,Less than $1M,120000,USD,120000,M&A,2,Techstars,Techstars,1,1,"527,193"
