"from";"to";"full";"share.from.full";"binary";"share.from.bin";"pc";"thmax";"thmaxpc";"expected";"untapped";"linkrca";"prio";"dutch.reg"
"NL33";"EL30";2;0,823;1;1,099;0,008728;50,5;0,017392382480877;1,99264526083408;0,992645260834077;0,5018454712714;"Imaging";"west"
"NL33";"NL31";23;9,465;6;6,593;0,05237;68,5;0,0235916475235658;2,70289505677494;-3,29710494322506;2,21984201160926;"Imaging";"west"
"NL33";"DE92";2;0,823;1;1,099;0,008728;52,5;0,0180811897078424;2,07156190482751;1,07156190482751;0,4827275485563;"Imaging";"west"
"NL32";"NL41";7;5,385;2;4,082;0,017457;924,5;0,318401140664768;36,4792186859625;34,4792186859625;0,0548257356391687;"Imaging";"west"
"NL32";"NL33";10;7,692;3;6,122;0,026185;70;0,0241082529437899;2,76208253977001;-0,237917460229993;1,08613698425167;"Imaging";"west"
"NL32";"FR81";3;2,308;1;2,041;0,008728;50;0,0172201806741356;1,97291609983572;0,97291609983572;0,506863925984114;"Imaging";"west"
"NL32";"DEF0";1;0,769;1;2,041;0,008728;57;0,0196310059685146;2,24912435381272;1,24912435381272;0,444617478933434;"Imaging";"west"
"NL32";"UKI1";5;3,846;2;4,082;0,017457;126,5;0,0435670571055632;4,99147773258437;2,99147773258437;0,400682945441988;"Imaging";"west"
"NL32";"DE13";1;0,769;1;2,041;0,008728;131,5;0,0452890751729767;5,18876934256794;4,18876934256794;0,192723926229701;"Imaging";"west"
"NL32";"DK01";3;2,308;1;2,041;0,008728;121;0,0416728372314082;4,77445696160244;3,77445696160244;0,209447903299221;"Imaging";"west"
"NL32";"FR71";1;0,769;1;2,041;0,008728;137;0,0471832950471316;5,40579011354987;4,40579011354987;0,184986834300772;"Imaging";"west"
"NL32";"NL32";65;50;21;42,857;0,183294;49;0,0168757770606529;1,933457777839;-19,066542222161;10,8613698425167;"Imaging";"west"
"NL32";"SE23";1;0,769;1;2,041;0,008728;35;0,0120541264718949;1,381041269885;0,381041269885004;0,724091322834449;"Imaging";"west"
"NL32";"IE02";2;1,538;1;2,041;0,008728;84,5;0,0291021053392892;3,33422820872237;2,33422820872237;0,299919482830837;"Imaging";"west"
"NL32";"SE12";3;2,308;1;2,041;0,008728;57;0,0196310059685146;2,24912435381272;1,24912435381272;0,444617478933434;"Imaging";"west"
"NL32";"DED2";2;1,538;1;2,041;0,008728;43,5;0,014981557186498;1,71643700685708;0,716437006857076;0,582602213774844;"Imaging";"west"
"NL32";"NL22";9;6,923;6;12,245;0,05237;42,5;0,0146371535730153;1,67697868486036;-4,32302131513964;3,57786300694669;"Imaging";"west"
"NL32";"NL31";15;11,538;4;8,163;0,034913;47,5;0,0163591716404289;1,87427029484393;-2,12572970515607;2,13416389888048;"Imaging";"west"
"NL32";"UKD3";1;0,769;1;2,041;0,008728;49;0,0168757770606529;1,933457777839;0,933457777839005;0,517208087738892;"Imaging";"west"
"NL32";"UKJ4";1;0,769;1;2,041;0,008728;30;0,0103321084044814;1,18374965990143;0,183749659901432;0,844773209973524;"Imaging";"west"
"NL31";"DEB3";3;1,596;1;2,174;0,008728;59,5;0,0204920150022214;2,34777015880451;1,34777015880451;0,425936072255558;"Imaging";"west"
"NL31";"UKH1";1;0,532;1;2,174;0,008728;92,5;0,0318573342471509;3,64989478469608;2,64989478469608;0,273980500531954;"Imaging";"west"
"NL31";"NL41";3;1,596;2;4,348;0,017457;923;0,317884535244544;36,4200312029674;34,4200312029674;0,0549148348845195;"Imaging";"west"
"NL31";"NL33";23;12,234;6;13,043;0,05237;68,5;0,0235916475235658;2,70289505677494;-3,29710494322506;2,21984201160926;"Imaging";"west"
"NL31";"NL42";5;2,66;3;6,522;0,026185;38,5;0,0132595391190844;1,5191453968735;-1,4808546031265;1,97479451682123;"Imaging";"west"
"NL31";"FI1D";3;1,596;1;2,174;0,008728;54;0,0185977951280665;2,13074938782258;1,13074938782258;0,469318449985291;"Imaging";"west"
"NL31";"DE13";1;0,532;1;2,174;0,008728;130;0,0447724697527526;5,12958185957287;4,12958185957287;0,194947663840044;"Imaging";"west"
"NL31";"NL32";15;7,979;4;8,696;0,034913;47,5;0,0163591716404289;1,87427029484393;-2,12572970515607;2,13416389888048;"Imaging";"west"
"NL31";"BE23";2;1,064;1;2,174;0,008728;60;0,0206642168089628;2,36749931980286;1,36749931980286;0,422386604986762;"Imaging";"west"
"NL31";"FI1C";1;0,532;1;2,174;0,008728;38,5;0,0132595391190844;1,5191453968735;0,519145396873504;0,658264838940409;"Imaging";"west"
"NL31";"NL21";3;1,596;1;2,174;0,008728;28;0,00964330117751596;1,104833015908;0,104833015908003;0,905114153543062;"Imaging";"west"
"NL31";"ES52";4;2,128;1;2,174;0,008728;35;0,0120541264718949;1,381041269885;0,381041269885004;0,724091322834449;"Imaging";"west"
"NL31";"NL22";20;10,638;7;15,217;0,061098;41;0,0141205481527912;1,61779120186529;-5,38220879813471;4,32688717303512;"Imaging";"west"
"NL31";"NL31";104;55,319;16;34,783;0,139653;46;0,0158425662202048;1,81508281184886;-14,1849171881511;8,81502479972373;"Imaging";"west"
"NL33";"DE21";2;1,724;1;2,632;0,017349;232,5;0,209182434073794;12,0572755000135;11,0572755000135;0,0829374762149941;"Engineering Fabrication - Additive manufacturing";"west"
"NL33";"NL33";107;92,241;33;86,842;0,572519;38;0,0341889569668997;1,9706514795721;-31,0293485204279;16,7457312173564;"Engineering Fabrication - Additive manufacturing";"west"
"NL33";"NL41";1;0,862;1;2,632;0,017349;65;0,0584811106012758;3,37085121505754;2,37085121505754;0,296660972615171;"Engineering Fabrication - Additive manufacturing";"west"
"NL33";"CH04";3;2,586;1;2,632;0,017349;82;0,0737761702969941;4,25245845591874;3,25245845591874;0,235158088048611;"Engineering Fabrication - Additive manufacturing";"west"
"NL33";"UKI1";1;0,862;1;2,632;0,017349;32,5;0,0292405553006379;1,68542560752877;0,685425607528768;0,593321945230342;"Engineering Fabrication - Additive manufacturing";"west"
"NL33";"NL32";2;1,724;1;2,632;0,017349;25,5;0,0229425895435774;1,3224108612918;0,322410861291803;0,756194636077887;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"NL41";1;1,075;1;4,762;0,017349;56,5;0,0508335807534166;2,93004759462694;1,93004759462694;0,341291384424533;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"NL21";1;1,075;1;4,762;0,017349;23;0,020693316058913;1,19276273763574;0,192762737635744;0,838389705216788;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"NL31";25;26,882;5;23,81;0,086745;21;0,0188938972711814;1,0890442387109;-3,9109557612891;4,59118171904431;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"BE21";28;30,108;6;28,571;0,104094;34,5;0,0310399740883695;1,78914410645362;-4,21085589354638;3,35355882086715;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"DEB3";29;31,183;5;23,81;0,086745;49,5;0,0445356149963562;2,56703284838997;-2,43296715161003;1,94777406262486;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"NL22";8;8,602;2;9,524;0,034698;16,5;0,0148452049987854;0,85567761612999;-1,14432238387001;2,33732887514983;"Engineering Fabrication - Additive manufacturing";"west"
"NL31";"NL13";1;1,075;1;4,762;0,017349;11,5;0,0103466580294565;0,596381368817872;-0,403618631182128;1,67677941043358;"Engineering Fabrication - Additive manufacturing";"west"
"NL32";"NL33";2;7,143;1;7,692;0,017349;25,5;0,0229425895435774;1,3224108612918;0,322410861291803;0,756194636077887;"Engineering Fabrication - Additive manufacturing";"west"
"NL32";"UKG2";1;3,571;1;7,692;0,017349;22;0,0197936066650472;1,14090348817332;0,14090348817332;0,876498328181187;"Engineering Fabrication - Additive manufacturing";"west"
"NL32";"NL32";20;71,429;6;46,154;0,104094;13;0,0116962221202552;0,674170243011507;-5,32582975698849;8,89982917845513;"Engineering Fabrication - Additive manufacturing";"west"
"NL32";"DK03";3;10,714;3;23,077;0,052047;16,5;0,0148452049987854;0,85567761612999;-2,14432238387001;3,50599331272475;"Engineering Fabrication - Additive manufacturing";"west"
"NL32";"UKJ3";1;3,571;1;7,692;0,017349;12;0,0107965127263894;0,622310993549084;-0,377689006450916;1,60691360166551;"Engineering Fabrication - Additive manufacturing";"west"
"NL32";"UKK4";1;3,571;1;7,692;0,017349;7;0,00629796575706047;0,363014746236965;-0,636985253763034;2,75470903142659;"Engineering Fabrication - Additive manufacturing";"west"
"NL33";"NL34";2;7,692;2;12,5;0,443459;17;1,1325782811459;5,10792804796802;3,10792804796802;0,391548193556802;"Klimaatneutrale Landbouw";"west"
"NL33";"NL22";2;7,692;1;6,25;0,221729;12,5;0,832778147901399;3,75582944703531;2,75582944703531;0,266252771618625;"Klimaatneutrale Landbouw";"west"
"NL33";"NL33";10;38,462;8;50;1,773836;16;1,06595602931379;4,8074616922052;-3,1925383077948;1,66407982261641;"Klimaatneutrale Landbouw";"west"
"NL33";"NL32";1;3,846;1;6,25;0,221729;9;0,599600266489007;2,70419720186542;1,70419720186542;0,36979551613698;"Klimaatneutrale Landbouw";"west"
"NL33";"NL41";3;11,538;2;12,5;0,443459;13,5;0,899400399733511;4,05629580279814;2,05629580279814;0,493060688182639;"Klimaatneutrale Landbouw";"west"
"NL33";"DK04";6;23,077;1;6,25;0,221729;10,5;0,699533644237175;3,15489673550966;2,15489673550966;0,316967585260268;"Klimaatneutrale Landbouw";"west"
"NL33";"UKF1";2;7,692;1;6,25;0,221729;8,5;0,566289140572951;2,55396402398401;1,55396402398401;0,391548193556802;"Klimaatneutrale Landbouw";"west"
"NL32";"NL33";1;33,333;1;50;0,221729;9;0,599600266489007;2,70419720186542;1,70419720186542;0,36979551613698;"Klimaatneutrale Landbouw";"west"
"NL32";"NL41";2;66,667;1;50;0,221729;6,5;0,433044636908728;1,95303131245836;0,953031312458361;0,512024560805049;"Klimaatneutrale Landbouw";"west"
"NL31";"UKH1";2;66,667;1;50;0,221729;2,5;0,16655562958028;0,751165889407062;-0,248834110592938;1,33126385809313;"Klimaatneutrale Landbouw";"west"
"NL31";"NL31";1;33,333;1;50;0,221729;2;0,133244503664224;0,60093271152565;-0,39906728847435;1,66407982261641;"Klimaatneutrale Landbouw";"west"
"NL31";"NL31";2;16,667;2;40;0,088261;5;0,0205947771645111;0,466677650547821;-1,53332234945218;4,2856134157105;"Engineering Fabrication - Autonomous robots";"west"
"NL31";"FR10";2;16,667;1;20;0,044131;33,5;0,137985007002224;3,1267402586704;2,1267402586704;0,319821896694814;"Engineering Fabrication - Autonomous robots";"west"
"NL31";"SE12";6;50;1;20;0,044131;16;0,0659032869264355;1,49336848175303;0,493368481753027;0,669627096204766;"Engineering Fabrication - Autonomous robots";"west"
"NL31";"BE24";2;16,667;1;20;0,044131;6;0,0247137325974133;0,560013180657385;-0,439986819342615;1,78567225654604;"Engineering Fabrication - Autonomous robots";"west"
"NL32";"NL32";8;66,667;6;75;0,264784;8;0,0329516434632177;0,746684240876514;-5,25331575912349;8,03552515445719;"Engineering Fabrication - Autonomous robots";"west"
"NL32";"NL33";2;16,667;1;12,5;0,044131;9;0,0370705988961199;0,840019770986078;-0,159980229013922;1,1904481710307;"Engineering Fabrication - Autonomous robots";"west"
"NL32";"NL22";2;16,667;1;12,5;0,044131;7,5;0,0308921657467666;0,700016475821732;-0,299983524178268;1,42853780523683;"Engineering Fabrication - Autonomous robots";"west"
"NL33";"NL32";2;6,452;1;10;0,044131;9;0,0370705988961199;0,840019770986078;-0,159980229013922;1,1904481710307;"Engineering Fabrication - Autonomous robots";"west"
"NL33";"NL33";25;80,645;5;50;0,220653;10;0,0411895543290222;0,933355301095642;-4,06664469890436;5,35701676963813;"Engineering Fabrication - Autonomous robots";"west"
"NL33";"BE23";2;6,452;2;20;0,088261;11;0,0453085097619244;1,02669083120521;-0,973309168794794;1,94800609805023;"Engineering Fabrication - Autonomous robots";"west"
"NL33";"NL22";2;6,452;2;20;0,088261;8,5;0,0350111211796688;0,793352005931296;-1,2066479940687;2,520949068065;"Engineering Fabrication - Autonomous robots";"west"
"NL33";"NL33";3;100;1;100;0,119617;1;0,012809017548354;0,10708338670424;-0,89291661329576;9,33851674641148;"Circulair Bouwen";"west"
"NL32";"NL32";2;100;2;100;0,239234;2;0,0256180350967081;0,21416677340848;-1,78583322659152;9,33851674641148;"Circulair Bouwen";"west"
"NL32";"FR71";2;5,714;1;7,143;0,036219;91,5;0,243079538813028;6,7114260666277;5,7114260666277;0,148999629895718;"Waterstof";"west"
"NL32";"FR10";6;17,143;1;7,143;0,036219;56;0,148769990967536;4,10753945061368;3,10753945061368;0,243454752418896;"Waterstof";"west"
"NL32";"DE72";2;5,714;1;7,143;0,036219;20,5;0,0544604431220445;1,50365283459965;0,503652834599649;0,665047128558935;"Waterstof";"west"
"NL32";"FR62";2;5,714;1;7,143;0,036219;14,5;0,0385208012326656;1,0635593220339;0,0635593220338984;0,940239043824701;"Waterstof";"west"
"NL32";"NL32";14;40;4;28,571;0,144875;14;0,0371924977418841;1,02688486265342;-2,97311513734658;3,89527603870233;"Waterstof";"west"
"NL32";"CZ03";2;5,714;1;7,143;0,036219;10,5;0,027894373306413;0,770163646990064;-0,229836353009936;1,29842534623411;"Waterstof";"west"
"NL32";"FR23";2;5,714;1;7,143;0,036219;17;0,0451623186865735;1,24693161893629;0,246931618936294;0,801968596203422;"Waterstof";"west"
"NL32";"UKJ1";2;5,714;1;7,143;0,036219;27;0,071728388502205;1,98042080654588;0,98042080654588;0,504943190202154;"Waterstof";"west"
"NL32";"NL33";1;2,857;1;7,143;0,036219;17;0,0451623186865735;1,24693161893629;0,246931618936294;0,801968596203422;"Waterstof";"west"
"NL32";"NL31";1;2,857;1;7,143;0,036219;12,5;0,0332075872695393;0,916861484511981;-0,0831385154880186;1,09067729083665;"Waterstof";"west"
"NL32";"NL13";1;2,857;1;7,143;0,036219;8,5;0,0225811593432868;0,623465809468147;-0,376534190531853;1,60393719240684;"Waterstof";"west"
"NL33";"DE11";1;1,852;1;5;0,036219;87;0,231124807395994;6,38135593220339;5,38135593220339;0,156706507304117;"Waterstof";"west"
"NL33";"DEF0";3;5,556;1;5;0,036219;36,5;0,0969661548270549;2,67723553477499;1,67723553477499;0,373519620149539;"Waterstof";"west"
"NL33";"BE24";1;1,852;1;5;0,036219;22;0,0584453535943892;1,61367621274109;0,613676212741087;0,619703006157189;"Waterstof";"west"
"NL33";"DE93";1;1,852;1;5;0,036219;25;0,0664151745390787;1,83372296902396;0,833722969023963;0,545338645418327;"Waterstof";"west"
"NL33";"DE60";1;1,852;1;5;0,036219;40,5;0,107592582753307;2,97063120981882;1,97063120981882;0,336628793468103;"Waterstof";"west"
"NL33";"NL32";1;1,852;1;5;0,036219;17;0,0451623186865735;1,24693161893629;0,246931618936294;0,801968596203422;"Waterstof";"west"
"NL33";"NL33";40;74,074;9;45;0,325969;20;0,053132139631263;1,46697837521917;-7,53302162478083;6,13505976095618;"Waterstof";"west"
"NL33";"DEC0";1;1,852;1;5;0,036219;18;0,0478189256681367;1,32028053769725;0,320280537697253;0,757414785303231;"Waterstof";"west"
"NL33";"NL31";1;1,852;1;5;0,036219;15,5;0,0411774082142288;1,13690824079486;0,136908240794857;0,87957846035214;"Waterstof";"west"
"NL33";"NL41";2;3,704;1;5;0,036219;18;0,0478189256681367;1,32028053769725;0,320280537697253;0,757414785303231;"Waterstof";"west"
"NL33";"ES51";1;1,852;1;5;0,036219;20;0,053132139631263;1,46697837521917;0,46697837521917;0,681673306772908;"Waterstof";"west"
"NL33";"NL13";1;1,852;1;5;0,036219;11,5;0,0305509802879762;0,843512565751023;-0,156487434248977;1,18551879438767;"Waterstof";"west"
"NL31";"CH04";6;24;2;18,182;0,072438;23;0,0611019605759524;1,68702513150205;-0,312974868497955;1,18551879438767;"Waterstof";"west"
"NL31";"NL32";1;4;1;9,091;0,036219;12,5;0,0332075872695393;0,916861484511981;-0,0831385154880186;1,09067729083665;"Waterstof";"west"
"NL31";"NL33";1;4;1;9,091;0,036219;15,5;0,0411774082142288;1,13690824079486;0,136908240794857;0,87957846035214;"Waterstof";"west"
"NL31";"NL12";6;24;2;18,182;0,072438;10,5;0,027894373306413;0,770163646990064;-1,22983635300994;2,59685069246822;"Waterstof";"west"
"NL31";"NL31";6;24;2;18,182;0,072438;11;0,0292226767971946;0,806838106370544;-1,19316189362946;2,47881202462876;"Waterstof";"west"
"NL31";"NL22";4;16;2;18,182;0,072438;14;0,0371924977418841;1,02688486265342;-0,973115137346581;1,94763801935117;"Waterstof";"west"
"NL31";"NL13";1;4;1;9,091;0,036219;7;0,018596248870942;0,51344243132671;-0,48655756867329;1,94763801935117;"Waterstof";"west"
"NL33";"NL41";3;5,66;2;25;0,2457;12,5;0,241826272006191;1,96846585413039;-0,0315341458696072;1,01601965601966;"Hergebruik plastic";"west"
"NL33";"NL33";48;90,566;4;50;0,4914;8;0,154768814083962;1,25981814664345;-2,74018185335655;3,17506142506143;"Hergebruik plastic";"west"
"NL33";"NL31";1;1,887;1;12,5;0,12285;7;0,135422712323467;1,10234087831302;0,10234087831302;0,907160407160407;"Hergebruik plastic";"west"
"NL33";"NL32";1;1,887;1;12,5;0,12285;6;0,116076610562972;0,944863609982589;-0,0551363900174114;1,05835380835381;"Hergebruik plastic";"west"
"NL31";"NL22";6;50;2;33,333;0,2457;5,5;0,106403559682724;0,866124975817373;-1,13387502418263;2,30913558186285;"Hergebruik plastic";"west"
"NL31";"NL21";3;25;2;33,333;0,2457;5,5;0,106403559682724;0,866124975817373;-1,13387502418263;2,30913558186285;"Hergebruik plastic";"west"
"NL31";"NL41";2;16,667;1;16,667;0,12285;11,5;0,222480170245695;1,81098858579996;0,810988585799961;0,552184595662857;"Hergebruik plastic";"west"
"NL31";"NL33";1;8,333;1;16,667;0,12285;7;0,135422712323467;1,10234087831302;0,10234087831302;0,907160407160407;"Hergebruik plastic";"west"
"NL32";"DEB3";1;20;1;25;0,12285;12;0,232153221125943;1,88972721996518;0,889727219965177;0,529176904176904;"Hergebruik plastic";"west"
"NL32";"DE71";2;40;1;25;0,12285;15;0,290191526407429;2,36215902495647;1,36215902495647;0,423341523341523;"Hergebruik plastic";"west"
"NL32";"NL41";1;20;1;25;0,12285;10,5;0,2031340684852;1,65351131746953;0,65351131746953;0,604773604773605;"Hergebruik plastic";"west"
"NL32";"NL33";1;20;1;25;0,12285;6;0,116076610562972;0,944863609982589;-0,0551363900174114;1,05835380835381;"Hergebruik plastic";"west"
"NL33";"NL33";337;97,681;50;94,34;1,298027;53;0,0921610906308687;3,55004521110106;-46,4499547888989;14,0843276709967;"NANO";"west"
"NL33";"NL32";2;0,58;1;1,887;0,025961;34,5;0,0599916533351881;2,31087848647145;1,31087848647145;0,432735864674101;"NANO";"west"
"NL33";"BE10";2;0,58;1;1,887;0,025961;40,5;0,0704249843500035;2,71277039716213;1,71277039716213;0,368626847685345;"NANO";"west"
"NL33";"NL31";4;1,159;1;1,887;0,025961;34;0,0591222090839535;2,27738749391389;1,27738749391389;0,439099627389897;"NANO";"west"
"NL32";"NL22";1;3,704;1;6,25;0,025961;17;0,0295611045419768;1,13869374695695;0,138693746956945;0,878199254779794;"NANO";"west"
"NL32";"NL33";2;7,407;1;6,25;0,025961;34,5;0,0599916533351881;2,31087848647145;1,31087848647145;0,432735864674101;"NANO";"west"
"NL32";"NL21";5;18,519;4;25;0,103842;14;0,0243444390345691;0,937747791611602;-3,0622522083884;4,26553923750185;"NANO";"west"
"NL32";"NL32";14;51,852;6;37,5;0,155763;16;0,0278222160395075;1,07171176184183;-4,92828823815817;5,59852024922118;"NANO";"west"
"NL32";"BE10";1;3,704;1;6,25;0,025961;22;0,0382555470543229;1,47360367253252;0,473603672532517;0,678608515057113;"NANO";"west"
"NL32";"NL31";4;14,815;3;18,75;0,077882;15,5;0,0269527717882729;1,03822076928427;-1,96177923071573;2,88955883830771;"NANO";"west"
"NL31";"UKH1";1;4;1;6,667;0,025961;21,5;0,0373861028030883;1,44011267997496;0,44011267997496;0,694390108430535;"NANO";"west"
"NL31";"CH03";2;8;2;13,333;0,051921;60,5;0,105202754399388;4,05241009946442;2,05241009946442;0,493533465496082;"NANO";"west"
"NL31";"BE21";4;16;1;6,667;0,025961;22;0,0382555470543229;1,47360367253252;0,473603672532517;0,678608515057113;"NANO";"west"
"NL31";"NL33";4;16;1;6,667;0,025961;34;0,0591222090839535;2,27738749391389;1,27738749391389;0,439099627389897;"NANO";"west"
"NL31";"CH04";4;16;2;13,333;0,051921;37;0,0643388745913612;2,47833344925923;0,478333449259233;0,806993909797648;"NANO";"west"
"NL31";"FR42";1;4;1;6,667;0,025961;36,5;0,0634694303401266;2,44484245670168;1,44484245670168;0,409024310445383;"NANO";"west"
"NL31";"NL32";4;16;3;20;0,077882;15,5;0,0269527717882729;1,03822076928427;-1,96177923071573;2,88955883830771;"NANO";"west"
"NL31";"UKJ1";1;4;1;6,667;0,025961;71;0,123461083675315;4,75572094317312;3,75572094317312;0,210273061003613;"NANO";"west"
"NL31";"BE10";2;8;1;6,667;0,025961;21,5;0,0373861028030883;1,44011267997496;0,44011267997496;0,694390108430535;"NANO";"west"
"NL31";"NL31";2;8;2;13,333;0,051921;15;0,0260833275370383;1,00472977672672;-0,995270223273284;1,99058497750087;"NANO";"west"
"NL33";"NL33";23;100;10;100;2,590674;10;0,652315720808871;2,51793868232224;-7,48206131767776;3,97150259067358;"Quantum";"west"
