"prio";"reg";"from";"to";"binary.pat";"binary.pub";"NEW.binary.pub"
"MedTech en Connected Health";"east-nl";"NL33";"SE11";NA;9;9
"MedTech en Connected Health";"east-nl";"NL33";"SE12";NA;9;9
"MedTech en Connected Health";"east-nl";"NL33";"SE21";NA;9;9
"MedTech en Connected Health";"east-nl";"NL33";"SE22";NA;8;8
"MedTech en Connected Health";"east-nl";"NL33";"SE23";NA;1;1
"MedTech en Connected Health";"east-nl";"NL33";"SE31";NA;9;9
"MedTech en Connected Health";"east-nl";"NL33";"SE32";NA;9;9
"MedTech en Connected Health";"east-nl";"NL33";"SI03";NA;5;5
"MedTech en Connected Health";"east-nl";"NL33";"SI04";NA;5;5
"MedTech en Connected Health";"east-nl";"NL33";"SK01";NA;1;1
"MedTech en Connected Health";"east-nl";"NL33";"SK02";NA;1;1
"MedTech en Connected Health";"east-nl";"NL33";"SK03";NA;2;2
"MedTech en Connected Health";"east-nl";"NL33";"SK04";NA;1;1
"MedTech en Connected Health";"east-nl";"NL33";"UKJ2";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL34";"ITC1";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL34";"NL34";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL34";"NL41";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL41";"AT12";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"AT13";2;1;1
"MedTech en Connected Health";"east-nl";"NL41";"AT22";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"BE21";1;2;2
"MedTech en Connected Health";"east-nl";"NL41";"BE22";NA;3;3
"MedTech en Connected Health";"east-nl";"NL41";"BE23";1;1;1
"MedTech en Connected Health";"east-nl";"NL41";"BE24";1;3;3
"MedTech en Connected Health";"east-nl";"NL41";"BE25";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"BE33";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"CH01";7;1;1
"MedTech en Connected Health";"east-nl";"NL41";"CH02";1;2;2
"MedTech en Connected Health";"east-nl";"NL41";"CH03";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"CH04";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"CH05";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"DE11";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DE12";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DE24";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DE40";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DE60";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DEA1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DEA2";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"DEA3";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL41";"DEA5";NA;3;3
"MedTech en Connected Health";"east-nl";"NL41";"DED2";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DED4";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DEE0";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"DK01";NA;3;3
"MedTech en Connected Health";"east-nl";"NL41";"DK02";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"DK03";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"EE00";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ES11";NA;3;3
"MedTech en Connected Health";"east-nl";"NL41";"ES13";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ES21";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"ES22";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ES24";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ES30";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"ES43";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"ES51";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"FR10";1;2;2
"MedTech en Connected Health";"east-nl";"NL41";"FR61";2;NA;NA
"MedTech en Connected Health";"east-nl";"NL41";"FR81";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL41";"FRB0";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRF1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRF3";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRG0";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRH0";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRI1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRJ1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRJ2";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRK1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRK2";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"FRL0";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"HU11";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"HU12";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"HU21";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"HU33";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ITC1";1;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ITC3";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ITC4";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"ITF3";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"ITH4";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ITI1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ITI2";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"ITI4";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"LT01";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"LT02";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"LV00";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"NL11";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"NL12";NA;2;1
"MedTech en Connected Health";"east-nl";"NL41";"NL21";NA;10;10
"MedTech en Connected Health";"east-nl";"NL41";"NL22";2;26;26
"MedTech en Connected Health";"east-nl";"NL41";"NL31";1;24;24
"MedTech en Connected Health";"east-nl";"NL41";"NL32";NA;25;25
"MedTech en Connected Health";"east-nl";"NL41";"NL33";NA;23;23
"MedTech en Connected Health";"east-nl";"NL41";"NL34";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL41";"NL41";1580;NA;NA
"MedTech en Connected Health";"east-nl";"NL41";"NL42";NA;9;9
"MedTech en Connected Health";"east-nl";"NL41";"PL22";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"PT16";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"PT17";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"RO21";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SE11";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SE12";1;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SE21";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SE22";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SE31";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SE32";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SI03";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SI04";NA;1;1
"MedTech en Connected Health";"east-nl";"NL41";"SK03";NA;2;2
"MedTech en Connected Health";"east-nl";"NL41";"UKJ2";2;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"AT12";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"AT13";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"AT22";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"AT33";2;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"BE10";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"BE21";NA;6;6
"MedTech en Connected Health";"east-nl";"NL42";"BE22";2;9;9
"MedTech en Connected Health";"east-nl";"NL42";"BE23";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"BE24";NA;9;9
"MedTech en Connected Health";"east-nl";"NL42";"BE25";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"BE31";2;4;4
"MedTech en Connected Health";"east-nl";"NL42";"BE32";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"BE33";2;5;5
"MedTech en Connected Health";"east-nl";"NL42";"BE35";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"BG41";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"CH01";1;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CH02";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"CH03";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"CH04";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"CH05";NA;6;6
"MedTech en Connected Health";"east-nl";"NL42";"CH07";3;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"CZ01";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CZ02";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CZ03";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CZ04";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CZ05";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CZ06";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"CZ07";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"CZ08";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"DE11";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE12";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE13";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE14";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE24";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"DE26";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE27";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"DE30";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"DE60";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE71";NA;6;6
"MedTech en Connected Health";"east-nl";"NL42";"DE72";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"DE91";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE92";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DE93";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"DEA1";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"DEA2";2;4;4
"MedTech en Connected Health";"east-nl";"NL42";"DEA3";NA;6;6
"MedTech en Connected Health";"east-nl";"NL42";"DEA4";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"DEB1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"DEB2";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"DEB3";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"DEE0";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"DK01";1;4;4
"MedTech en Connected Health";"east-nl";"NL42";"DK02";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"DK03";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"DK05";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"EE00";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"ES11";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"ES21";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"ES30";1;4;4
"MedTech en Connected Health";"east-nl";"NL42";"ES41";2;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"ES43";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"ES51";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"ES52";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"ES61";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"FR10";NA;10;10
"MedTech en Connected Health";"east-nl";"NL42";"FR43";1;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"FRB0";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"FRF1";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"FRF3";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"FRG0";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"FRH0";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"FRI1";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"FRJ1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"FRJ2";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"FRK1";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"FRK2";NA;6;6
"MedTech en Connected Health";"east-nl";"NL42";"FRL0";NA;6;6
"MedTech en Connected Health";"east-nl";"NL42";"FRM0";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"HU11";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"HU12";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"HU21";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"HU23";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"IE04";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"IE05";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"IE06";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"ITC1";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"ITC3";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"ITC4";2;5;5
"MedTech en Connected Health";"east-nl";"NL42";"ITF1";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"ITF3";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"ITG1";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"ITG2";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"ITH1";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"ITH4";NA;2;2
"MedTech en Connected Health";"east-nl";"NL42";"ITH5";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"ITI1";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"ITI3";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"ITI4";NA;5;5
"MedTech en Connected Health";"east-nl";"NL42";"LU00";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"NL11";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"NL12";NA;4;NA
"MedTech en Connected Health";"east-nl";"NL42";"NL13";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"NL21";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"NL22";NA;21;21
"MedTech en Connected Health";"east-nl";"NL42";"NL23";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"NL31";3;17;17
"MedTech en Connected Health";"east-nl";"NL42";"NL32";2;26;26
"MedTech en Connected Health";"east-nl";"NL42";"NL33";1;23;23
"MedTech en Connected Health";"east-nl";"NL42";"NL41";NA;9;9
"MedTech en Connected Health";"east-nl";"NL42";"NL42";6;NA;NA
"MedTech en Connected Health";"east-nl";"NL42";"PL22";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"PL62";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"PL84";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"PL91";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"PT11";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"PT17";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"RO12";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"RO32";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"RO42";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"SE11";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"SE12";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"SE21";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"SE22";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"SE31";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"SE32";NA;3;3
"MedTech en Connected Health";"east-nl";"NL42";"SI03";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"SI04";NA;1;1
"MedTech en Connected Health";"east-nl";"NL42";"SK03";NA;4;4
"MedTech en Connected Health";"east-nl";"NL42";"UKG3";1;NA;NA
"Medtech/beeldvorming";"south-nl";"NL11";"AT12";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"AT13";1;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"AT22";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"AT32";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"BE10";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"BE21";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"BE22";1;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"BE24";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"BE25";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"BE31";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"BE32";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"BE33";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"BE35";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"CH01";NA;7;7
"Medtech/beeldvorming";"south-nl";"NL11";"CH02";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"CH03";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"CH04";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"CH05";NA;10;10
"Medtech/beeldvorming";"south-nl";"NL11";"CH07";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DE11";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"DE12";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"DE14";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"DE21";1;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"DE22";1;NA;NA
"Medtech/beeldvorming";"south-nl";"NL11";"DE24";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DE27";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"DE30";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"DE40";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DE60";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DE71";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DE80";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DE94";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DEA1";NA;5;5
"Medtech/beeldvorming";"south-nl";"NL11";"DEA2";1;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"DEA3";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"DEB1";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DEB3";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"DED2";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DED4";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DED5";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DEF0";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DK01";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DK02";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"DK03";NA;7;7
"Medtech/beeldvorming";"south-nl";"NL11";"DK04";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"ES13";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"ES23";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"ES30";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"FI19";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"FI1B";1;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"FI1C";1;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"FR10";NA;5;5
"Medtech/beeldvorming";"south-nl";"NL11";"FRB0";NA;6;6
"Medtech/beeldvorming";"south-nl";"NL11";"FRD1";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"FRD2";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"FRF1";NA;5;5
"Medtech/beeldvorming";"south-nl";"NL11";"FRG0";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"FRH0";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"FRI1";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"FRJ2";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"FRK1";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"FRK2";NA;5;5
"Medtech/beeldvorming";"south-nl";"NL11";"FRL0";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"HU11";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"HU12";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"HU21";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"ITC1";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"ITC4";NA;7;7
"Medtech/beeldvorming";"south-nl";"NL11";"ITF1";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"ITF3";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"ITF6";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"ITG1";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"ITG2";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"ITH5";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"ITI1";NA;7;7
"Medtech/beeldvorming";"south-nl";"NL11";"ITI3";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"ITI4";NA;4;4
"Medtech/beeldvorming";"south-nl";"NL11";"NL11";8;NA;NA
"Medtech/beeldvorming";"south-nl";"NL11";"NL12";NA;43;NA
"Medtech/beeldvorming";"south-nl";"NL11";"NL21";NA;6;6
"Medtech/beeldvorming";"south-nl";"NL11";"NL22";2;12;12
"Medtech/beeldvorming";"south-nl";"NL11";"NL31";NA;10;10
"Medtech/beeldvorming";"south-nl";"NL11";"NL32";1;10;10
"Medtech/beeldvorming";"south-nl";"NL11";"NL33";NA;8;8
"Medtech/beeldvorming";"south-nl";"NL11";"NL41";NA;7;7
"Medtech/beeldvorming";"south-nl";"NL11";"NL42";1;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"PL21";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"PT16";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"PT17";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL11";"SE12";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"SE22";NA;3;3
"Medtech/beeldvorming";"south-nl";"NL11";"SE23";NA;2;2
"Medtech/beeldvorming";"south-nl";"NL11";"SK03";NA;1;1
"Medtech/beeldvorming";"south-nl";"NL12";"AT12";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"AT13";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"AT22";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"AT32";NA;1;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE10";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE21";NA;2;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE22";NA;2;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE24";NA;4;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE25";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE31";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE32";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE33";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"BE35";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"CH01";NA;7;NA
"Medtech/beeldvorming";"south-nl";"NL12";"CH02";NA;2;NA
"Medtech/beeldvorming";"south-nl";"NL12";"CH03";NA;2;NA
"Medtech/beeldvorming";"south-nl";"NL12";"CH04";NA;2;NA
"Medtech/beeldvorming";"south-nl";"NL12";"CH05";NA;10;NA
"Medtech/beeldvorming";"south-nl";"NL12";"CH07";NA;1;NA
"Medtech/beeldvorming";"south-nl";"NL12";"DE11";NA;3;NA
"Medtech/beeldvorming";"south-nl";"NL12";"DE12";NA;4;NA
"Medtech/beeldvorming";"south-nl";"NL12";"DE14";NA;3;NA
