Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Number of Funding Rounds,Funding Status,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Series B - WSC Sports,https://www.crunchbase.com/funding_round/w-s-c-sports-series-b--3fd5852d,WSC Sports,https://www.crunchbase.com/organization/w-s-c-sports,Series B,12000000,USD,12000000,2016-09-08,Early Stage Venture,,,,Yes,WSC Sports is the pioneer in AI-tailored sports content experiences for fans.,"Artificial Intelligence (AI), Broadcasting, Content, Digital Media, Sports, Video",,"Giv'atayim, Tel Aviv, Israel, Asia",https://wsc-sports.com/,$1M to $10M,136000000,USD,136000000,4,Late Stage Venture,Intel Capital,"Dan Gilbert, Elysian Park Ventures, Intel Capital, QB1 Ventures, R/GA Ventures, Rosecliff Ventures, Zygi Wilf",,7,"407,680"
Seed Round - Keeko,https://www.crunchbase.com/funding_round/keeko-seed--4564ddfb,Keeko,https://www.crunchbase.com/organization/keeko,Seed,20000000,CNY,3038830,2016-06-20,Seed,,,,Yes,Keeko is an AI preschool education service platform.,"Artificial Intelligence (AI), Children, Education",,"Xiamen, Fujian, China, Asia",http://www.ikeeko.com,,121500000,CNY,18507506,5,Early Stage Venture,SAIF Partners,SAIF Partners,,1,"488,813"
Corporate Round - Ground,https://www.crunchbase.com/funding_round/ground-inc-corporate-round--98bea507,Ground,https://www.crunchbase.com/organization/ground-inc,Corporate Round,280000000,JPY,2725361,2016-06-29,,,,,Yes,Ground empowers logistics organizations with advanced technologies such as artificial intelligence and robotics.,"Artificial Intelligence (AI), Big Data, Logistics, Predictive Analytics, Robotics, Supply Chain Management, Warehousing",,"Koto, Tokyo, Japan, Asia",http://www.groundinc.co.jp,$10M to $50M,36176014,USD,36176014,7,,Frameworks,Frameworks,,1,"383,824"
Series A - Keeko,https://www.crunchbase.com/funding_round/keeko-series-a--a6241eee,Keeko,https://www.crunchbase.com/organization/keeko,Series A,30000000,CNY,4619820,2016-01-01,Early Stage Venture,,,,Yes,Keeko is an AI preschool education service platform.,"Artificial Intelligence (AI), Children, Education",,"Xiamen, Fujian, China, Asia",http://www.ikeeko.com,,121500000,CNY,18507506,5,Early Stage Venture,SAIF Partners,"Cross-Strait Qingchuang Fund, SAIF Partners",,2,"410,734"
Series A - Recursion Pharmaceuticals,https://www.crunchbase.com/funding_round/recursion-pharmaceuticals-series-a--61f55b5b,Recursion Pharmaceuticals,https://www.crunchbase.com/organization/recursion-pharmaceuticals,Series A,12900000,USD,12900000,2016-10-03,Early Stage Venture,,,,Yes,Recursion Pharmaceuticals is a biotech company that develops a drug discovery platform and pipeline with machine learning.,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Pharmaceutical, Software, Therapeutics",,"Salt Lake City, Utah, United States, North America",https://www.recursion.com,$10M to $50M,865376000,USD,865376000,19,IPO,Lux Capital,"AME Cloud Ventures, DCVC, EPIC Ventures, Lux Capital, Obvious Ventures, Sahsen Ventures, Wild Basin Investments",3,7,"408,440"
Series A - Beyond Verbal,https://www.crunchbase.com/funding_round/beyond-verbal-series-a--a3540589,Beyond Verbal,https://www.crunchbase.com/organization/beyond-verbal,Series A,3000000,USD,3000000,2016-09-01,Early Stage Venture,,,,Yes,"Beyond Verbal uses Voice and AI to revolutionize Healthcare, Well-being and Emotional Understanding.","Analytics, Artificial Intelligence (AI), Big Data, Call Center, Cloud Computing, Health Care, Internet of Things, Machine Learning, Market Research, Medical, Mobile, Personal Health, Wellness",,"Tel Aviv, Tel Aviv, Israel, Asia",http://beyondverbal.com,$1M to $10M,10100000,USD,10100000,4,M&A,Kuang-Chi Science,"Kuang-Chi Science, Singulariteam, Winnovation",,3,"476,972"
Seed Round - Axonize,https://www.crunchbase.com/funding_round/axonize-seed--b72ad92d,Axonize,https://www.crunchbase.com/organization/axonize,Seed,1800000,USD,1800000,2016-02-01,Seed,,,,Yes,Axonize makes large scale IoT projects easy by automating deployment at a fraction of the time and cost.,"Analytics, Artificial Intelligence (AI), Cloud Computing, Data Visualization, Internet of Things, Sensor, Software",,"Tel Aviv-yafo, Tel Aviv, Israel, Asia",http://www.axonize.com/,$1M to $10M,7300000,USD,7300000,3,M&A,StageOne Ventures,"Cornerstone Venture Partners, StageOne Ventures",1,2,"409,202"
Series B - Customer Matrix,https://www.crunchbase.com/funding_round/customermatrix-series-b--45bc95bf,Customer Matrix,https://www.crunchbase.com/organization/customermatrix,Series B,10570000,USD,10570000,2016-01-25,Early Stage Venture,,,,Yes,"Cognitive Computing Platform for Customer Service, CRM and KYC Data Enrichment","Artificial Intelligence (AI), Big Data, Enterprise Software, Machine Learning, Predictive Analytics, Software",,"New York, New York, United States, North America",http://www.customermatrix.com,$1M to $10M,16070000,USD,16070000,3,M&A,HSBC,"Aster, HSBC, Newfund, True Global Ventures (TGV)",2,4,"460,195"
Seed Round - Aromyx,https://www.crunchbase.com/funding_round/aromyx-seed--b2b99f39,Aromyx,https://www.crunchbase.com/organization/aromyx,Seed,2000000,USD,2000000,2016-05-27,Seed,,,,Yes,Aromyx is a biotechnology startup applying biotechnology and data science to capture unique sensory data.,"Analytics, Artificial Intelligence (AI), Big Data, Biotechnology, Machine Learning",,"Mountain View, California, United States, North America",http://www.aromyx.com,$1M to $10M,18808000,USD,18808000,8,Early Stage Venture,,,,,"460,405"
Venture Round - Klangoo,https://www.crunchbase.com/funding_round/klangoo-series-unknown--572eae74,Klangoo,https://www.crunchbase.com/organization/klangoo,Venture - Series Unknown,2500000,USD,2500000,2016-06-10,,,,,Yes,Artificial Intelligence company at heart providing Natural Language Processing (NLP) services to a multitude of domains,"Analytics, Artificial Intelligence (AI), Content Discovery, Machine Learning, Personalization, SaaS, SEO, Text Analytics",,"Hoboken, New Jersey, United States, North America",http://www.klangoo.com,$1M to $10M,4720000,USD,4720000,3,,,Middle East Venture Partners (MEVP),,1,"490,515"
Seed Round - Civil Maps,https://www.crunchbase.com/funding_round/civil-maps-seed--03487a54,Civil Maps,https://www.crunchbase.com/organization/civil-maps,Seed,6600000,USD,6600000,2016-07-15,Seed,45000000,USD,45000000,Yes,"Civil Maps Provides a Sensor-agnostic Cognition Platform and Pipeline that Enables City Scale HD 3D Mapping, Edge Mapping and Localization.","Artificial Intelligence (AI), Autonomous Vehicles, Robotics, Software",,"San Francisco, California, United States, North America",https://civilmaps.com,$1M to $10M,19200000,USD,19200000,7,Early Stage Venture,Motus Ventures,"AME Cloud Ventures, Ford Motor, Motus Ventures, Reshape, Sandy Cass, Scrum Ventures, StartX (Stanford-StartX Fund), Wicklow Capital",2,8,"460,948"
Seed Round - SOINN,https://www.crunchbase.com/funding_round/soinn-seed--ef79399b,SOINN,https://www.crunchbase.com/organization/soinn,Seed,300000000,JPY,2478644,2016-02-01,Seed,,,,Yes,"SOINN is an Intelligent various devices, devices and information systems utilizing advanced AI technology including patented technology.","Artificial Intelligence (AI), Content, IT Management",,"Machida, Tokyo, Japan, Asia",https://soinn.com/,$1M to $10M,300000000,JPY,2478644,1,Seed,"Innovation Network Corporation of Japan, Seibu Shinkin Capital","Innovation Network Corporation of Japan, Seibu Shinkin Capital",,2,"461,429"
Series A - Reveleer,https://www.crunchbase.com/funding_round/reveleer-series-a--66cf04e1,Reveleer,https://www.crunchbase.com/organization/reveleer,Series A,3000000,USD,3000000,2016-06-01,Early Stage Venture,,,,Yes,"Reveleer provides health plan software and services for risk adjustment, quality, and data analytics using NLP technology.","Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning, SaaS",,"Glendale, California, United States, North America",https://www.reveleer.com,$10M to $50M,208799992,USD,208799992,10,,Upfront Ventures,"Redhills Ventures, Upfront Ventures",2,2,"461,682"
Series A - MEDP.AI,https://www.crunchbase.com/funding_round/medp-ai-series-a--f4708848,MEDP.AI,https://www.crunchbase.com/organization/medp-ai,Series A,30000000,CNY,4565633,2016-01-25,Early Stage Venture,,,,Yes,MEDP.AI is a medical imaging diagnostic aid identification system developer company.,"Artificial Intelligence (AI), Health Care, Information Services, Medical, Medical Device",,"Beijing, Beijing, China, Asia",http://www.medp.ai,,53000000,CNY,7953862,3,Early Stage Venture,,"Ciming Checkup, Redpoint Ventures China, UNION CAPITAL, Youlin Fund Management",,4,"461,807"
Series A - Concentric,https://www.crunchbase.com/funding_round/concentric-2-series-a--09326426,Concentric,https://www.crunchbase.com/organization/concentric-2,Series A,4700000,USD,4700000,2016-07-15,Early Stage Venture,,,,Yes,"Concentric enable transformation with an augmented intelligence platform that delivers trustworthy, actionable what-if answers in real-time.","Artificial Intelligence (AI), Simulation, Software",,"Cambridge, Massachusetts, United States, North America",https://concentricmarket.com,$10M to $50M,12365000,USD,12365000,3,,LaunchPad Venture,"Cherrystone Angel Group, LaunchPad Venture, Sidecar Angels",,3,"462,120"
Seed Round - Fluent City,https://www.crunchbase.com/funding_round/fluent-city-seed--f852d094,Fluent City,https://www.crunchbase.com/organization/fluent-city,Seed,2500000,USD,2500000,2016-09-08,Seed,,,,Yes,Language learning utilizing AI and NLP to help students get fluent faster and talk about the things that matter most to them.,"Artificial Intelligence (AI), Continuing Education, EdTech, Education, Internet, Language Learning, Natural Language Processing",Women Led,"New York, New York, United States, North America",http://www.fluentcity.com,$1M to $10M,5500000,USD,5500000,2,M&A,Lerner Enterprises,"1776 Ventures, Food+Tech Connect, Learn Capital, Lerner Enterprises, New Ground Ventures",2,5,"462,524"
Series A - Veriflow,https://www.crunchbase.com/funding_round/veriflow-systems-series-a--d3ce5b36,Veriflow,https://www.crunchbase.com/organization/veriflow-systems,Series A,8200000,USD,8200000,2016-07-06,Early Stage Venture,,,,Yes,"Veriflow’s mission is to apply continuous verification to networks, preventing outages and vulnerabilities that lead to astronomical losses.","Cyber Security, Information Technology, Network Security, Predictive Analytics",,"San Jose, California, United States, North America",http://veriflow.net,$1M to $10M,12649999,USD,12649999,4,M&A,Menlo Ventures,"Menlo Ventures, New Enterprise Associates, SineWave Ventures",1,3,"462,688"
Series D - Instart,https://www.crunchbase.com/funding_round/instart-logic-series-d--3dd412e1,Instart,https://www.crunchbase.com/organization/instart-logic,Series D,45000000,USD,45000000,2016-01-20,Late Stage Venture,,,,Yes,"Instart helps hundreds of leading enterprises around the world deliver a faster, safer and more profitable digital experience.","Advertising, Artificial Intelligence (AI), Cloud Computing, Cyber Security, Digital Marketing, Digital Media, Internet, Mobile, Software",,"Palo Alto, California, United States, North America",https://www.instartlogic.com,$10M to $50M,140000000,USD,140000000,6,Late Stage Venture,Geodesic Capital,"Andreessen Horowitz, Four Rivers Group, Geodesic Capital, Hermes Growth Partners, Kleiner Perkins, StartX (Stanford-StartX Fund), Tenaya Capital, Titanium Ventures",6,8,"462,904"
Series A - Zhunle,https://www.crunchbase.com/funding_round/zhunle-series-a--566014f7,Zhunle,https://www.crunchbase.com/organization/zhunle,Series A,20000000,CNY,3050016,2016-05-26,Early Stage Venture,,,,Yes,Zhunle is a constellation emotion prediction analysis app.,"Android, Mobile Apps, Predictive Analytics",,"Beijing, Beijing, China, Asia",https://www.goddessxzns.com/,,50000000,CNY,7374216,2,Early Stage Venture,Jiangboya Instrument Accessories,Jiangboya Instrument Accessories,,1,"319,530"
Seed Round - Clarify Health Solutions,https://www.crunchbase.com/funding_round/clarify-health-solutions-seed--efd7720e,Clarify Health Solutions,https://www.crunchbase.com/organization/clarify-health-solutions,Seed,5998000,USD,5998000,2016-06-10,Seed,15000000,USD,15000000,Yes,Clarify Health Solutions develops an intelligence platform that delivers insights across healthcare.,"Analytics, Artificial Intelligence (AI), Health Care, Management Information Systems, Medical",,"San Francisco, California, United States, North America",http://www.clarifyhealth.com,$10M to $50M,327998000,USD,327998000,4,Late Stage Venture,StartX (Stanford-StartX Fund),"Hedgewood, StartX (Stanford-StartX Fund), Tom Williams",,3,"320,152"
Venture Round - o9 Solutions,https://www.crunchbase.com/funding_round/o9-solutions-series-unknown--3d24e9da,o9 Solutions,https://www.crunchbase.com/organization/o9-solutions,Venture - Series Unknown,5000000,USD,5000000,2016-05-04,,,,,Yes,O9 Solutions is a cloud-based business management platform powering digital transformations of integrated planning and operations.,"Analytics, Artificial Intelligence (AI), Enterprise Software, Machine Learning, SaaS",,"Dallas, Texas, United States, North America",https://www.o9solutions.com,$100M to $500M,533000000,USD,533000000,9,Private Equity,,,,,"320,595"
Venture Round - Talix,https://www.crunchbase.com/funding_round/talix-series-unknown--3de00e52,Talix,https://www.crunchbase.com/organization/talix,Venture - Series Unknown,14000000,USD,14000000,2016-01-11,,,,,Yes,"Talix provides risk adjustment, quality and oncology solutions for value-based care. ","Analytics, Health Care, Machine Learning, Oncology, Risk Management, SaaS",,"San Francisco, California, United States, North America",http://www.talix.com/,$10M to $50M,18503498,USD,18503498,3,M&A,,"Mike Barber, REV, VantagePoint Capital Partners",2,3,"420,734"
Series A - Optimove,https://www.crunchbase.com/funding_round/optimove-series-a--f176754c,Optimove,https://www.crunchbase.com/organization/optimove,Series A,20000000,USD,20000000,2016-09-13,Early Stage Venture,,,,Yes,"With an actionable CDP at its core, Optimove’s CRM Marketing Hub autonomously transforms customer data into actionable insights.","Analytics, Artificial Intelligence (AI), Business Intelligence, CRM, Machine Learning, Marketing Automation, Predictive Analytics",,"Tel Aviv, Tel Aviv, Israel, Asia",http://www.optimove.com,$50M to $100M,95000000,USD,95000000,2,Early Stage Venture,Israel Growth Partners,Israel Growth Partners,2,1,"422,346"
"Seed Round - NarrativeWave, Inc.",https://www.crunchbase.com/funding_round/narrativewave-inc-seed--6d39af1e,"NarrativeWave, Inc.",https://www.crunchbase.com/organization/narrativewave-inc,Seed,1489013,USD,1489013,2016-08-15,Seed,,,,Yes,NarrativeWave is the Advanced Analytics SaaS for Energy & Manufacturing Operators.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Data Visualization, Enterprise Software, Internet, Internet of Things, Knowledge Management, Predictive Analytics, SaaS, Software, Text Analytics",,"Scottsdale, Arizona, United States, North America",http://www.narrativewave.com,Less than $1M,9426923,USD,9426923,5,Early Stage Venture,,,,,"144,717"
Series A - Dataiku,https://www.crunchbase.com/funding_round/dataiku-series-a--7d477cc8,Dataiku,https://www.crunchbase.com/organization/dataiku,Series A,14000000,USD,14000000,2016-10-25,Early Stage Venture,,,,Yes,Dataiku operates as an enterprise artificial intelligence and machine-learning platform.,"Analytics, Artificial Intelligence (AI), Big Data, Data Integration, Enterprise Software",,"Paris, Ile-de-France, France, Europe",http://www.dataiku.com,$100M to $500M,846835229,USD,846835229,11,Late Stage Venture,FirstMark,"FirstMark, Serena",2,2,"144,849"
